date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:33:56	833/833	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/social/youtube.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/social/youtube.svg	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:33:57	2007/2007	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/social/instra.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/social/instra.svg	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:33:58	1182/1182	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/social/twiiter.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/social/twiiter.svg	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:33:59	8721/8721	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:26%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/cmnt-1.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/cmnt-1.png	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:34:00	9126/9126	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:26%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/cmnt-2.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/cmnt-2.png	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:34:02	142413/142413	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/thumb.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/thumb.png	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:34:02	359/359	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:20%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/svg/play.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/svg/play.svg	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:34:03	1336/1336	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/user.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/user.svg	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:34:04	648/648	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:30%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/clock.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/clock.svg	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:34:05	694/694	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/target.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/target.svg	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:34:06	1009/1009	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:30%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/web.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/web.svg	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:34:07	16327/16327	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/rc-3.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/rc-3.png	(from https://bestwpware.com/html/tf/edumim/single-course.html)
09:34:09	172996/172996	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/blog-4.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/blog-4.png	(from https://bestwpware.com/html/tf/edumim/blog.html)
09:34:10	211659/211659	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/blog-5.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/blog-5.png	(from https://bestwpware.com/html/tf/edumim/blog.html)
09:34:11	196285/196285	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/blog-6.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/blog-6.png	(from https://bestwpware.com/html/tf/edumim/blog.html)
09:34:12	184910/184910	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/blog-7.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/blog-7.png	(from https://bestwpware.com/html/tf/edumim/blog.html)
09:34:13	193746/193746	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/blog-8.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/blog-8.png	(from https://bestwpware.com/html/tf/edumim/blog.html)
09:34:14	159097/159097	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/blog-9.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/blog-9.png	(from https://bestwpware.com/html/tf/edumim/blog.html)
09:34:15	148432/148432	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/blog-10.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/blog-10.png	(from https://bestwpware.com/html/tf/edumim/blog.html)
09:34:17	586058/586058	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/b-thub-1.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/b-thub-1.png	(from https://bestwpware.com/html/tf/edumim/blog-standard.html)
09:34:17	560355/560355	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:22%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/b-thumb-2.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/b-thumb-2.png	(from https://bestwpware.com/html/tf/edumim/blog-standard.html)
09:34:18	549896/549896	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/b-thub-3.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/b-thub-3.png	(from https://bestwpware.com/html/tf/edumim/blog-standard.html)
09:34:19	605/605	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:20%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/svg/user3.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/svg/user3.svg	(from https://bestwpware.com/html/tf/edumim/blog-single.html)
09:34:19	520647/520647	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:26%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/b-s-1.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/b-s-1.png	(from https://bestwpware.com/html/tf/edumim/blog-single.html)
09:34:20	1112/1112	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:20%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/svg/comments.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/svg/comments.svg	(from https://bestwpware.com/html/tf/edumim/blog-single.html)
09:34:21	481/481	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:20%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/svg/q.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/svg/q.svg	(from https://bestwpware.com/html/tf/edumim/blog-single.html)
09:34:23	152436/152436	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:26%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/b-s-2.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/b-s-2.png	(from https://bestwpware.com/html/tf/edumim/blog-single.html)
09:34:24	143808/143808	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:26%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/b-s-3.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/b-s-3.png	(from https://bestwpware.com/html/tf/edumim/blog-single.html)
09:34:24	1087/1087	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:20%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/svg/mail.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/svg/mail.svg	(from https://bestwpware.com/html/tf/edumim/contact.html)
09:34:25	2630/2630	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:20%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/svg/call.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/svg/call.svg	(from https://bestwpware.com/html/tf/edumim/contact.html)
09:34:26	1009/1009	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:20%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/svg/map.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/svg/map.svg	(from https://bestwpware.com/html/tf/edumim/contact.html)
